i,x,z,recall_naive,recall_naive_sc,recall_rerank
656,-245.622,84.0956,1,1,1
657,-244.714,84.1786,1,1,1
658,-243.813,84.2555,1,1,1
659,-242.908,84.3234,1,1,1
660,-242.002,84.383,1,1,1
661,-241.1,84.432,1,1,1
662,-240.204,84.477,1,1,1
663,-239.315,84.5147,1,1,1
664,-238.43,84.5442,1,1,1
665,-237.545,84.5631,1,1,1
666,-236.657,84.5679,1,1,1
667,-235.777,84.5625,1,1,1
668,-234.901,84.5494,1,1,1
669,-234.029,84.5262,1,1,1
670,-233.162,84.4947,1,1,1
671,-232.302,84.4536,1,1,1
672,-231.443,84.4059,1,1,1
673,-230.592,84.3561,1,1,1
674,-229.748,84.3059,1,1,1
675,-228.921,84.2558,1,1,1
676,-228.105,84.2046,1,1,1
677,-227.313,84.1542,1,1,1
678,-226.537,84.1055,1,1,1
679,-225.778,84.0594,1,1,1
680,-225.04,84.0157,1,1,1
681,-224.323,83.9733,1,1,1
682,-223.63,83.931,1,1,1
683,-222.962,83.891,1,1,1
684,-222.318,83.8529,1,1,1
685,-221.702,83.8163,1,1,1
686,-221.107,83.783,1,1,1
687,-220.525,83.7487,1,1,1
688,-219.97,83.7121,1,1,1
689,-219.436,83.6819,1,1,1
690,-218.913,83.6548,1,1,1
691,-218.417,83.6362,1,1,1
692,-217.944,83.6215,1,1,1
693,-217.491,83.6149,1,1,1
694,-217.052,83.6146,1,1,1
695,-216.619,83.621,1,1,1
696,-216.2,83.6635,1,1,1
697,-215.792,83.7244,1,1,1
698,-215.377,83.7837,1,1,1
699,-214.975,83.8906,1,1,1
700,-214.578,84.0176,1,1,1
701,-214.186,84.1388,1,1,1
702,-213.813,84.3031,1,1,1
703,-213.445,84.4532,1,1,1
704,-213.101,84.6471,1,1,1
705,-212.768,84.852,1,1,1
706,-212.437,85.0359,1,1,1
707,-212.122,85.2627,1,1,1
708,-211.819,85.5052,1,1,1
709,-211.518,85.728,1,1,1
710,-211.234,85.9997,1,1,1
711,-210.945,86.2494,1,1,1
712,-210.665,86.5554,1,1,1
713,-210.389,86.8803,1,1,1
