method,frame,update_ms,query_ms,live,phys,rss_kb_end,rss_kb_peak
inc_b85_d50,129,90.4766,1.5950,7335662,8964744,2150304,2150304
inc_b85_d50,130,90.4952,1.5681,7328004,9082820,2150304,2150304
inc_b85_d50,131,1243.0333,1.7043,7316680,7316680,2150304,2150304
inc_b85_d50,132,291.9226,1.6985,7300685,7432000,2150304,2150304
inc_b85_d50,133,77.6451,1.7023,7282999,7546730,2150304,2150304
inc_b85_d50,134,224.9210,1.6665,7263804,7661946,2150304,2150304
inc_b85_d50,135,85.8994,1.6716,7247240,7776359,2150304,2150304
inc_b85_d50,136,102.1401,1.6774,7249751,7890811,2150304,2150304
inc_b85_d50,137,439.6378,1.7459,7261898,8006713,2150304,2150304
inc_b85_d50,138,728.1823,1.7182,7276915,7907603,2150304,2150304
inc_b85_d50,139,85.6583,1.7307,7284980,8026501,2150304,2150304
inc_b85_d50,140,342.3434,1.9054,7288869,7288869,2150304,2150304
inc_b85_d50,141,3281.9454,1.5564,7290466,7409842,2150304,2150304
inc_b85_d50,142,72.7809,1.6818,7293356,7531282,2150304,2150304
inc_b85_d50,143,81.0794,1.6047,7297634,7653093,2150304,2150304
inc_b85_d50,144,82.5498,1.6159,7300555,7774490,2150304,2150304
inc_b85_d50,145,91.3793,1.6122,7302934,7895733,2150304,2150304
inc_b85_d50,146,100.3250,1.6901,7307958,8016605,2150304,2150304
inc_b85_d50,147,112.0600,1.7636,7314689,8136995,2150304,2150304
inc_b85_d50,148,105.1762,1.7629,7326350,8258056,2150304,2150304
inc_b85_d50,149,107.7307,1.8918,7341039,8379708,2150304,2150304
inc_b85_d50,150,113.8669,1.9062,7354851,8501836,2150304,2150304
inc_b85_d50,151,121.0090,1.7439,7365750,8623780,2150304,2150304
inc_b85_d50,152,166.2746,1.8538,7374827,8746166,2150304,2150304
inc_b85_d50,153,196.2204,1.8952,7383521,8868998,2150304,2150304
inc_b85_d50,154,144.7342,1.7888,7391719,8992037,2150304,2150304
inc_b85_d50,155,122.7067,2.0861,7397842,9116522,2150304,2150304
inc_b85_d50,156,911.6867,1.8596,7401117,7401117,2150304,2150304
inc_b85_d50,157,115.4665,1.8773,7402035,7527018,2150304,2150304
inc_b85_d50,158,488.5822,1.9007,7399541,7653000,2150304,2150304
inc_b85_d50,159,1055.0210,1.8308,7392689,7779170,2150304,2150304
inc_b85_d50,160,80.3234,1.8875,7383314,7905257,2150304,2150304
inc_b85_d50,161,832.4963,1.9453,7375912,8031352,2150304,2150304
inc_b85_d50,162,86.5198,1.9963,7365982,8157451,2150304,2150304
inc_b85_d50,163,454.3071,2.1846,7355134,7355134,2150304,2150304
inc_b85_d50,164,3392.4054,1.7214,7344880,7480956,2150304,2150304
inc_b85_d50,165,77.5494,1.8919,7339242,7606377,2150304,2150304
inc_b85_d50,166,89.3867,1.7639,7337321,7731332,2150304,2150304
inc_b85_d50,167,95.4154,1.7698,7334475,7850784,2150304,2150304
inc_b85_d50,168,106.3962,1.8499,7327667,7973312,2150304,2150304
inc_b85_d50,169,111.7857,1.7362,7321858,8092518,2150304,2150304
inc_b85_d50,170,127.1487,1.7816,7317850,8212467,2150304,2150304
inc_b85_d50,171,112.5902,1.6582,7311457,8332051,2150304,2150304
inc_b85_d50,172,128.5756,1.7511,7303000,8450240,2150304,2150304
inc_b85_d50,173,178.5328,1.9297,7291170,8452584,2150304,2150304
inc_b85_d50,174,105.9645,1.7521,7278076,8568886,2150304,2150304
inc_b85_d50,175,129.7851,1.7162,7261984,8683877,2150304,2150304
inc_b85_d50,176,108.1330,1.7172,7243934,8797789,2150304,2150304
inc_b85_d50,177,115.1030,1.7425,7222468,8910173,2150304,2150304
inc_b85_d50,178,958.7691,2.0430,7200344,7200344,2150304,2150304
inc_b85_d50,179,121.6070,2.3314,7181923,7312294,2150304,2150304
inc_b85_d50,180,101.7102,1.8095,7164611,7424133,2150304,2150304
inc_b85_d50,181,153.8679,1.9303,7152187,7536790,2150304,2150304
inc_b85_d50,182,119.7654,1.9965,7143359,7594263,2150304,2150304
inc_b85_d50,183,116.6869,1.9881,7137486,7710758,2150304,2150304
inc_b85_d50,184,1331.9564,1.9478,7133724,7828037,2150304,2150304
inc_b85_d50,185,107.3875,1.9751,7132069,7919997,2150304,2150304
inc_b85_d50,186,492.0272,2.0659,7136611,7136611,2150304,2150304
inc_b85_d50,187,3518.4508,2.1682,7141594,7257612,2150304,2150304
inc_b85_d50,188,86.5397,1.8719,7149848,7379429,2150304,2150304
inc_b85_d50,189,97.7663,1.9007,7158101,7501834,2150304,2150304
inc_b85_d50,190,115.8706,1.8523,7172688,7624903,2150304,2150304
inc_b85_d50,191,110.5542,1.9780,7189598,7748036,2150304,2150304
inc_b85_d50,192,118.0675,1.9252,7215601,7871464,2150304,2150304
inc_b85_d50,193,114.9628,2.0377,7247010,7995146,2150304,2150304
inc_b85_d50,194,132.3793,1.8317,7282416,8118208,2150304,2150304
inc_b85_d50,195,131.1644,1.7969,7314456,8241904,2150304,2150304
inc_b85_d50,196,107.4071,1.9345,7342169,8358665,2150304,2150304
inc_b85_d50,197,108.9551,1.7733,7362539,8481828,2150304,2150304
inc_b85_d50,198,155.6114,1.7095,7375742,8604677,2150304,2150304
inc_b85_d50,199,163.1220,1.7574,7383100,8615584,2150304,2150304
inc_b85_d50,200,134.4498,1.6457,7386274,8738222,2150304,2150304
inc_b85_d50,201,184.3541,1.5799,7385770,8860349,2150304,2150304
inc_b85_d50,202,108.8365,1.6944,7384403,8982834,2150304,2150304
inc_b85_d50,203,116.0505,1.6357,7381914,9105614,2150304,2150304
inc_b85_d50,204,926.6079,2.0498,7380279,7380279,2150304,2150304
inc_b85_d50,205,113.3319,1.6178,7378255,7503579,2150304,2150304
inc_b85_d50,206,140.3220,1.6121,7380034,7626705,2150304,2150304
inc_b85_d50,207,1657.4718,1.5784,7383706,7749616,2150304,2150304
inc_b85_d50,208,881.4858,1.5284,7391934,7872656,2150304,2150304
inc_b85_d50,209,911.3845,1.5355,7399294,7980437,2150304,2150304
inc_b85_d50,210,95.2053,1.7277,7404636,8083610,2150304,2150304
inc_b85_d50,211,450.5574,1.7864,7413246,7413246,2150304,2150304
inc_b85_d50,212,3769.9566,1.4808,7416354,7534616,2150304,2150304
inc_b85_d50,213,94.0369,1.5938,7408583,7655715,2150304,2150304
inc_b85_d50,214,96.4482,1.5976,7399106,7776700,2150304,2150304
inc_b85_d50,215,98.0649,1.6402,7388174,7896959,2150304,2150304
inc_b85_d50,216,109.9459,1.5495,7375259,8017396,2150304,2150304
inc_b85_d50,217,126.1490,1.5654,7360667,8137404,2150304,2150304
inc_b85_d50,218,114.1010,1.6390,7346460,8257257,2150304,2150304
inc_b85_d50,219,206.0545,1.5270,7333242,8376613,2150304,2150304
inc_b85_d50,220,93.7861,1.7482,7321931,8496036,2150304,2150304
inc_b85_d50,221,117.2701,1.7162,7314736,8615800,2150304,2150304
inc_b85_d50,222,112.1515,1.6562,7313674,8735674,2150304,2150304
inc_b85_d50,223,200.7566,1.6418,7308214,8855529,2150304,2150304
inc_b85_d50,224,138.2873,1.5672,7298674,8975073,2150304,2150304
inc_b85_d50,225,462.6782,1.6460,7285357,8625545,2150304,2150304
inc_b85_d50,226,140.6415,1.6554,7273365,8744554,2150304,2150304
inc_b85_d50,227,101.2261,1.6674,7259389,8859662,2150304,2150304
inc_b85_d50,228,930.0985,1.8352,7241658,7241658,2150304,2150304
inc_b85_d50,229,274.8684,1.6491,7225598,7361352,2150304,2150304
inc_b85_d50,230,329.3870,1.5961,7218314,7480825,2150304,2150304
inc_b85_d50,231,116.2445,1.6031,7221145,7598893,2150304,2150304
inc_b85_d50,232,117.9914,1.6989,7229783,7719150,2150304,2150304
inc_b85_d50,233,129.2430,2.0634,7235893,7839669,2150304,2150304
inc_b85_d50,234,810.6824,1.6869,7235433,7851006,2150304,2150304
inc_b85_d50,235,1048.3366,1.6265,7229614,7229614,2150304,2150304
inc_b85_d50,236,3738.7187,1.6474,7226277,7349485,2150304,2150304
inc_b85_d50,237,84.6035,1.6180,7236224,7469632,2150304,2150304
inc_b85_d50,238,95.4959,1.7181,7263841,7589764,2150304,2150304
inc_b85_d50,239,104.5485,2.1458,7304063,7709710,2150304,2150304
inc_ablate_noboxtrim,0,25.4808,0.2968,124668,124668,2150304,2150304
inc_ablate_noboxtrim,1,57.9447,0.4866,249273,249273,2150304,2150304
inc_ablate_noboxtrim,2,44.5977,0.6413,373751,373751,2150304,2150304
inc_ablate_noboxtrim,3,58.5591,0.7126,497918,497918,2150304,2150304
inc_ablate_noboxtrim,4,69.8995,0.8682,621887,621887,2150304,2150304
inc_ablate_noboxtrim,5,77.7547,0.9656,745811,745811,2150304,2150304
inc_ablate_noboxtrim,6,79.7183,0.9513,869184,869184,2150304,2150304
inc_ablate_noboxtrim,7,83.5298,0.9741,991949,991949,2150304,2150304
inc_ablate_noboxtrim,8,86.8730,1.1736,1114071,1114071,2150304,2150304
inc_ablate_noboxtrim,9,94.6478,1.0859,1235421,1235423,2150304,2150304
inc_ablate_noboxtrim,10,96.0240,1.1734,1356425,1356428,2150304,2150304
inc_ablate_noboxtrim,11,100.6918,1.0772,1477356,1477359,2150304,2150304
inc_ablate_noboxtrim,12,122.1879,1.1319,1597775,1597781,2150304,2150304
inc_ablate_noboxtrim,13,125.2600,1.1373,1717957,1717971,2150304,2150304
inc_ablate_noboxtrim,14,104.8354,1.1752,1838248,1838263,2150304,2150304
inc_ablate_noboxtrim,15,112.8816,1.1977,1959091,1959109,2150304,2150304
inc_ablate_noboxtrim,16,126.8543,1.2412,2080723,2080750,2150304,2150304
inc_ablate_noboxtrim,17,614.3933,1.2664,2203534,2203569,2150304,2150304
inc_ablate_noboxtrim,18,104.0317,1.2755,2327080,2327126,2150304,2150304
inc_ablate_noboxtrim,19,115.5765,1.3369,2450874,2450925,2150304,2150304
inc_ablate_noboxtrim,20,128.4184,1.3994,2574874,2574953,2150304,2150304
inc_ablate_noboxtrim,21,137.2387,1.4126,2698905,2698990,2150304,2150304
inc_ablate_noboxtrim,22,141.8722,1.4187,2822850,2822929,2150304,2150304
inc_ablate_noboxtrim,23,151.3990,1.4377,2946569,2946686,2150304,2150304
inc_ablate_noboxtrim,24,138.8292,1.4809,3070140,3070249,2150304,2150304
inc_ablate_noboxtrim,25,1187.9788,1.4488,3193683,3193797,2150304,2150304
inc_ablate_noboxtrim,26,126.1554,1.5494,3316909,3317000,2150304,2150304
inc_ablate_noboxtrim,27,136.6496,1.4617,3439704,3439861,2150304,2150304
inc_ablate_noboxtrim,28,139.8351,1.4237,3562317,3562417,2150304,2150304
inc_ablate_noboxtrim,29,150.1236,1.4126,3684769,3684913,2150304,2150304
inc_ablate_noboxtrim,30,150.3152,1.3323,3807275,3807409,2150304,2150304
inc_ablate_noboxtrim,31,151.3396,1.5123,3929696,3929830,2150304,2150304
inc_ablate_noboxtrim,32,167.0945,1.3838,4051773,4051918,2150304,2150304
inc_ablate_noboxtrim,33,163.0972,1.3273,4173560,4173747,2150304,2150304
inc_ablate_noboxtrim,34,172.0059,1.4276,4294245,4294504,2150304,2150304
inc_ablate_noboxtrim,35,175.9297,1.4103,4413975,4414155,2150304,2150304
inc_ablate_noboxtrim,36,183.7301,1.4638,4533188,4533444,2150304,2150304
inc_ablate_noboxtrim,37,193.6265,1.4572,4652013,4652246,2150304,2150304
inc_ablate_noboxtrim,38,186.2119,1.3857,4770208,4770475,2150304,2150304
inc_ablate_noboxtrim,39,184.0125,1.3094,4887784,4888060,2150304,2150304
inc_ablate_noboxtrim,40,209.2924,1.3136,5004315,5004618,2150304,2150304
inc_ablate_noboxtrim,41,203.6765,1.3941,5119087,5119439,2150304,2150304
inc_ablate_noboxtrim,42,205.1150,1.3152,5232348,5232676,2150304,2150304
inc_ablate_noboxtrim,43,573.2172,1.4277,5343215,5343596,2150304,2150304
inc_ablate_noboxtrim,44,228.6142,1.5004,5451041,5451519,2150304,2150304
inc_ablate_noboxtrim,45,315.9154,1.4536,5554695,5555222,2150304,2150304
inc_ablate_noboxtrim,46,228.1433,1.4595,5655630,5656198,2150304,2150304
inc_ablate_noboxtrim,47,239.6370,1.4161,5756079,5756552,2150304,2150304
inc_ablate_noboxtrim,48,705.9553,1.3208,5857922,5858460,2150304,2150304
inc_ablate_noboxtrim,49,245.4674,1.2483,5960220,5960733,2150304,2150304
inc_ablate_noboxtrim,50,260.5893,1.3218,6063133,6063694,2150304,2150304
inc_ablate_noboxtrim,51,1519.5485,1.3658,6166554,6167082,2150304,2150304
inc_ablate_noboxtrim,52,256.9229,1.5565,6269934,6270515,2150304,2150304
inc_ablate_noboxtrim,53,270.9585,1.4218,6372744,6373304,2150304,2150304
inc_ablate_noboxtrim,54,299.5651,1.3864,6475245,6475825,2150304,2150304
inc_ablate_noboxtrim,55,322.7259,1.4082,6575829,6576491,2150304,2150304
inc_ablate_noboxtrim,56,384.2126,1.5278,6670443,6671229,2150304,2150304
inc_ablate_noboxtrim,57,458.5163,1.4726,6757502,6758256,2150304,2150304
inc_ablate_noboxtrim,58,1451.9695,1.4066,6837260,6838094,2150304,2150304
inc_ablate_noboxtrim,59,617.6536,1.5710,6908607,6909586,2150304,2150304
inc_ablate_noboxtrim,60,1596.8644,1.4884,6974417,6975258,2150304,2150304
inc_ablate_noboxtrim,61,859.6177,1.4841,7033647,7034675,2150304,2150304
inc_ablate_noboxtrim,62,682.5358,1.5302,7083663,7084598,2150304,2150304
inc_ablate_noboxtrim,63,3467.7913,1.4617,7121269,7122513,2150304,2150304
inc_ablate_noboxtrim,64,1693.2527,1.6101,7148755,7149890,2150304,2150304
inc_ablate_noboxtrim,65,1760.9763,1.6253,7170209,7171411,2150304,2150304
inc_ablate_noboxtrim,66,1787.0646,1.5409,7191274,7192598,2150304,2150304
inc_ablate_noboxtrim,67,1794.4664,1.5555,7207136,7208416,2150304,2150304
inc_ablate_noboxtrim,68,1815.5922,1.5843,7222685,7223934,2150304,2150304
inc_ablate_noboxtrim,69,1767.6990,1.6107,7238482,7239658,2150304,2150304
inc_ablate_noboxtrim,70,1841.3318,1.7014,7255054,7256178,2150304,2150304
inc_ablate_noboxtrim,71,1785.0358,1.6614,7277629,7278803,2150304,2150304
inc_ablate_noboxtrim,72,2150.1474,1.6267,7298404,7299669,2150304,2150304
inc_ablate_noboxtrim,73,2380.9181,1.7309,7313281,7314574,2150304,2150304
inc_ablate_noboxtrim,74,2331.0376,1.7384,7323558,7324861,2150304,2150304
inc_ablate_noboxtrim,75,2700.4523,1.7413,7326452,7327853,2150304,2150304
inc_ablate_noboxtrim,76,3126.3246,1.9055,7324599,7326137,2150304,2150304
inc_ablate_noboxtrim,77,2876.0828,1.9966,7321111,7322671,2150304,2150304
inc_ablate_noboxtrim,78,3555.1479,1.8949,7314473,7316200,2150304,2150304
inc_ablate_noboxtrim,79,3671.4793,1.8296,7307383,7309053,2150304,2150304
inc_ablate_noboxtrim,80,3938.9292,1.8360,7305223,7306989,2150304,2150304
inc_ablate_noboxtrim,81,3515.2527,1.9369,7298131,7299719,2150304,2150304
inc_ablate_noboxtrim,82,4527.6783,1.7509,7289189,7290965,2150304,2150304
inc_ablate_noboxtrim,83,5115.4671,1.8355,7276091,7278133,2150304,2150304
inc_ablate_noboxtrim,84,5203.0200,1.8385,7263798,7265634,2150304,2150304
inc_ablate_noboxtrim,85,6240.7599,1.6760,7244771,7246939,2150304,2150304
inc_ablate_noboxtrim,86,4969.1414,1.9461,7232631,7234927,2150304,2150304
inc_ablate_noboxtrim,87,4195.0581,2.0789,7223179,7224908,2150304,2150304
inc_ablate_noboxtrim,88,3643.3600,1.9353,7222923,7224560,2150304,2150304
inc_ablate_noboxtrim,89,3428.5164,1.8792,7231264,7232925,2150304,2150304
inc_ablate_noboxtrim,90,3661.0773,1.8551,7235340,7236877,2150304,2150304
inc_ablate_noboxtrim,91,3628.9393,1.8712,7237939,7239486,2150304,2150304
inc_ablate_noboxtrim,92,3633.8898,2.1593,7237472,7239036,2150304,2150304
inc_ablate_noboxtrim,93,3347.2381,1.8640,7240603,7242053,2150304,2150304
inc_ablate_noboxtrim,94,3605.9877,1.9352,7241060,7242701,2150304,2150304
inc_ablate_noboxtrim,95,3469.4343,1.8475,7244327,7245777,2150304,2150304
inc_ablate_noboxtrim,96,3274.1411,1.8774,7246251,7247822,2150304,2150304
inc_ablate_noboxtrim,97,3252.3311,1.9456,7245807,7247202,2150304,2150304
inc_ablate_noboxtrim,98,3366.9940,1.9272,7246168,7247798,2150304,2150304
inc_ablate_noboxtrim,99,3303.4581,1.7416,7241916,7243561,2150304,2150304
inc_ablate_noboxtrim,100,3031.3647,1.8216,7240992,7242489,2150304,2150304
inc_ablate_noboxtrim,101,3105.7492,1.8448,7240092,7241436,2150304,2150304
inc_ablate_noboxtrim,102,2741.6866,1.8322,7245362,7246752,2150304,2150304
inc_ablate_noboxtrim,103,3350.0596,1.7810,7247590,7248970,2150304,2150304
inc_ablate_noboxtrim,104,3409.8587,1.6092,7251281,7252666,2150304,2150304
inc_ablate_noboxtrim,105,1961.8158,1.8347,7272416,7273632,2150304,2150304
inc_ablate_noboxtrim,106,1973.5043,1.9025,7304549,7305855,2150304,2150304
inc_ablate_noboxtrim,107,4332.4674,1.7151,7336435,7337691,2150304,2150304
inc_ablate_noboxtrim,108,2758.0939,1.7202,7361130,7362515,2150304,2150304
inc_ablate_noboxtrim,109,3038.3854,1.7034,7380062,7381374,2150304,2150304
inc_ablate_noboxtrim,110,3766.0059,1.7277,7384306,7385645,2150304,2150304
inc_ablate_noboxtrim,111,4402.9231,1.8065,7377450,7379139,2150304,2150304
inc_ablate_noboxtrim,112,4884.8260,2.2100,7365383,7367337,2150304,2150304
inc_ablate_noboxtrim,113,5246.3396,1.9323,7351206,7352990,2150304,2150304
inc_ablate_noboxtrim,114,4734.0707,1.9382,7339368,7340784,2150304,2150304
inc_ablate_noboxtrim,115,4486.9281,1.8920,7330402,7331953,2150304,2150304
inc_ablate_noboxtrim,116,4314.2590,1.8590,7324654,7326348,2150304,2150304
inc_ablate_noboxtrim,117,4206.5264,1.9073,7319559,7321275,2150304,2150304
inc_ablate_noboxtrim,118,3917.3804,1.9466,7323107,7324847,2150304,2150304
inc_ablate_noboxtrim,119,5019.6309,1.9933,7312610,7314458,2150304,2150304
inc_ablate_noboxtrim,120,5042.6280,1.9813,7302181,7304081,2150304,2150304
inc_ablate_noboxtrim,121,4778.2455,1.8889,7294841,7296721,2150304,2150304
inc_ablate_noboxtrim,122,4702.6325,1.7739,7291398,7293220,2150304,2150304
inc_ablate_noboxtrim,123,3869.8347,1.8717,7286975,7288758,2150304,2150304
inc_ablate_noboxtrim,124,4245.7805,1.9086,7289407,7291184,2150304,2150304
inc_ablate_noboxtrim,125,3355.2280,1.8996,7303712,7305104,2150304,2150304
inc_ablate_noboxtrim,126,3258.8116,1.8723,7320660,7322311,2150304,2150304
inc_ablate_noboxtrim,127,3656.0474,1.7324,7335561,7336966,2150304,2150304
inc_ablate_noboxtrim,128,3904.9618,1.7899,7341348,7342787,2150304,2150304
inc_ablate_noboxtrim,129,5749.4421,1.7668,7335662,7337158,2150304,2150304
inc_ablate_noboxtrim,130,4095.6931,1.7610,7328004,7329528,2150304,2150304
inc_ablate_noboxtrim,131,4437.1823,1.9029,7316680,7318480,2150304,2150304
inc_ablate_noboxtrim,132,4422.9080,1.8802,7300685,7302157,2150304,2150304
inc_ablate_noboxtrim,133,4601.6639,1.8353,7282999,7284660,2150304,2150304
inc_ablate_noboxtrim,134,5010.6085,1.8567,7263804,7265266,2150304,2150304
inc_ablate_noboxtrim,135,4076.9465,1.8805,7247240,7248437,2150304,2150304
inc_ablate_noboxtrim,136,3348.9810,1.9171,7249751,7251329,2150304,2150304
inc_ablate_noboxtrim,137,3413.1005,1.8609,7261898,7263325,2150304,2150304
inc_ablate_noboxtrim,138,3280.9885,1.9643,7276915,7278170,2150304,2150304
inc_ablate_noboxtrim,139,3670.4972,2.0119,7284980,7286480,2150304,2150304
inc_ablate_noboxtrim,140,3921.8742,2.0525,7288869,7290354,2150304,2150304
inc_ablate_noboxtrim,141,4486.9481,1.9199,7290466,7292109,2150304,2150304
inc_ablate_noboxtrim,142,4217.7854,2.0983,7293356,7294797,2150304,2150304
inc_ablate_noboxtrim,143,3957.3807,1.9010,7297634,7299255,2150304,2150304
inc_ablate_noboxtrim,144,4313.3747,1.9941,7300555,7302196,2150304,2150304
inc_ablate_noboxtrim,145,4971.3132,1.8825,7302934,7304599,2150304,2150304
inc_ablate_noboxtrim,146,4257.3369,2.0427,7307958,7309428,2150304,2150304
inc_ablate_noboxtrim,147,3742.0012,2.0132,7314689,7316316,2150304,2150304
inc_ablate_noboxtrim,148,3985.9077,1.9945,7326350,7328115,2150304,2150304
inc_ablate_noboxtrim,149,3413.5916,2.0601,7341039,7342343,2150304,2150304
inc_ablate_noboxtrim,150,3850.0310,2.0109,7354851,7356611,2150304,2150304
inc_ablate_noboxtrim,151,6538.1345,1.9049,7365750,7367541,2150304,2150304
inc_ablate_noboxtrim,152,4483.2882,2.0012,7374827,7376554,2150304,2150304
inc_ablate_noboxtrim,153,4828.0902,2.0958,7383521,7385610,2150304,2150304
inc_ablate_noboxtrim,154,4838.2607,1.9822,7391719,7393460,2150304,2150304
inc_ablate_noboxtrim,155,5381.7691,1.9776,7397842,7399879,2150304,2150304
inc_ablate_noboxtrim,156,5565.9018,2.0435,7401117,7403148,2150304,2150304
inc_ablate_noboxtrim,157,6267.2573,2.0765,7402035,7404312,2150304,2150304
inc_ablate_noboxtrim,158,6718.4066,2.0887,7399541,7401787,2150304,2150304
inc_ablate_noboxtrim,159,7440.1048,2.0333,7392689,7395171,2150304,2150304
inc_ablate_noboxtrim,160,7064.4369,2.0337,7383314,7385782,2150304,2150304
inc_ablate_noboxtrim,161,7276.7851,2.1115,7375912,7378262,2150304,2150304
inc_ablate_noboxtrim,162,6534.0964,1.9918,7365982,7368233,2150304,2150304
inc_ablate_noboxtrim,163,7136.8726,2.1224,7355134,7357372,2150304,2150304
inc_ablate_noboxtrim,164,6757.1240,1.9740,7344880,7346978,2150304,2150304
inc_ablate_noboxtrim,165,6804.4222,2.1530,7339242,7341080,2150304,2150304
inc_ablate_noboxtrim,166,5694.6186,2.0213,7337321,7339244,2150304,2150304
inc_ablate_noboxtrim,167,6508.1551,2.0968,7334475,7336562,2150304,2150304
inc_ablate_noboxtrim,168,6409.7565,2.0954,7327667,7329608,2150304,2150304
inc_ablate_noboxtrim,169,6451.9437,1.9864,7321858,7323883,2150304,2150304
inc_ablate_noboxtrim,170,5779.5792,2.1732,7317850,7319861,2150304,2150304
inc_ablate_noboxtrim,171,6138.9823,1.8260,7311457,7313534,2150304,2150304
inc_ablate_noboxtrim,172,7491.9796,1.8993,7303000,7304981,2150304,2150304
inc_ablate_noboxtrim,173,6042.4457,1.9856,7291170,7293232,2150304,2150304
inc_ablate_noboxtrim,174,6312.6519,1.9297,7278076,7280086,2150304,2150304
inc_ablate_noboxtrim,175,6870.1990,1.9192,7261984,7264278,2150304,2150304
inc_ablate_noboxtrim,176,6397.7152,1.8455,7243934,7246207,2150304,2150304
inc_ablate_noboxtrim,177,7509.1574,1.9321,7222468,7224514,2150304,2150304
inc_ablate_noboxtrim,178,6908.0477,2.2820,7200344,7202342,2150304,2150304
inc_ablate_noboxtrim,179,5964.7320,2.0978,7181923,7183980,2150304,2150304
inc_ablate_noboxtrim,180,5785.8322,2.0278,7164611,7166729,2150304,2150304
inc_ablate_noboxtrim,181,5560.6108,2.0471,7152187,7154199,2150304,2150304
inc_ablate_noboxtrim,182,4873.0413,2.1422,7143359,7145364,2150304,2150304
inc_ablate_noboxtrim,183,5402.7912,2.1625,7137486,7139419,2150304,2150304
inc_ablate_noboxtrim,184,4612.9273,2.1074,7133724,7135552,2150304,2150304
inc_ablate_noboxtrim,185,4303.6278,1.9958,7132069,7133583,2150304,2150304
inc_ablate_noboxtrim,186,4093.9393,2.1001,7136611,7138266,2150304,2150304
inc_ablate_noboxtrim,187,4302.5455,2.0160,7141594,7143198,2150304,2150304
inc_ablate_noboxtrim,188,4231.2498,1.9884,7149848,7151720,2150304,2150304
inc_ablate_noboxtrim,189,4536.0268,1.9324,7158101,7159757,2150304,2150304
inc_ablate_noboxtrim,190,3517.2243,2.0807,7172688,7174343,2150304,2150304
inc_ablate_noboxtrim,191,3884.6829,2.0649,7189598,7191124,2150304,2150304
inc_ablate_noboxtrim,192,2969.5932,2.0313,7215601,7216979,2150304,2150304
inc_ablate_noboxtrim,193,5602.1461,1.7886,7247010,7248318,2150304,2150304
inc_ablate_noboxtrim,194,2799.5432,1.8494,7282416,7283671,2150304,2150304
inc_ablate_noboxtrim,195,2762.7684,2.0298,7314456,7315668,2150304,2150304
inc_ablate_noboxtrim,196,2675.2551,1.9302,7342169,7343255,2150304,2150304
inc_ablate_noboxtrim,197,3609.0476,1.8749,7362539,7364026,2150304,2150304
inc_ablate_noboxtrim,198,3850.8585,1.8666,7375742,7377087,2150304,2150304
inc_ablate_noboxtrim,199,4119.0909,1.8906,7383100,7384699,2150304,2150304
inc_ablate_noboxtrim,200,4177.5314,1.7684,7386274,7387854,2150304,2150304
inc_ablate_noboxtrim,201,4528.0660,1.7484,7385770,7387372,2150304,2150304
inc_ablate_noboxtrim,202,4786.3295,1.8173,7384403,7385975,2150304,2150304
inc_ablate_noboxtrim,203,4760.6661,1.7437,7381914,7383457,2150304,2150304
inc_ablate_noboxtrim,204,4940.3358,1.8443,7380279,7381894,2150304,2150304
inc_ablate_noboxtrim,205,5037.7500,1.7299,7378255,7380013,2150304,2150304
inc_ablate_noboxtrim,206,4731.9085,1.8715,7380034,7381773,2150304,2150304
inc_ablate_noboxtrim,207,4803.8119,1.7995,7383706,7385276,2150304,2150304
inc_ablate_noboxtrim,208,4621.9595,1.7293,7391934,7393695,2150304,2150304
inc_ablate_noboxtrim,209,4476.8405,1.8250,7399294,7401036,2150304,2150304
inc_ablate_noboxtrim,210,4108.7507,1.7321,7404636,7406123,2150304,2150304
inc_ablate_noboxtrim,211,3859.2037,1.8812,7413246,7414739,2150304,2150304
inc_ablate_noboxtrim,212,4257.9877,1.8941,7416354,7417645,2150304,2150304
inc_ablate_noboxtrim,213,4673.2057,2.0095,7408583,7410364,2150304,2150304
inc_ablate_noboxtrim,214,4760.1331,1.7913,7399106,7400670,2150304,2150304
inc_ablate_noboxtrim,215,4736.8443,1.8122,7388174,7389740,2150304,2150304
inc_ablate_noboxtrim,216,6827.7376,1.7528,7375259,7376667,2150304,2150304
inc_ablate_noboxtrim,217,4756.4088,1.7496,7360667,7362181,2150304,2150304
inc_ablate_noboxtrim,218,5117.9508,1.7519,7346460,7347825,2150304,2150304
inc_ablate_noboxtrim,219,4887.3439,1.7951,7333242,7334599,2150304,2150304
inc_ablate_noboxtrim,220,4976.0830,1.9347,7321931,7323357,2150304,2150304
inc_ablate_noboxtrim,221,4476.1634,1.9148,7314736,7316244,2150304,2150304
inc_ablate_noboxtrim,222,5254.2248,1.7855,7313674,7315269,2150304,2150304
inc_ablate_noboxtrim,223,3931.8362,1.8252,7308214,7309727,2150304,2150304
inc_ablate_noboxtrim,224,5179.8309,1.7773,7298674,7300327,2150304,2150304
inc_ablate_noboxtrim,225,5247.7954,1.8082,7285357,7286736,2150304,2150304
inc_ablate_noboxtrim,226,4734.3804,1.8925,7273365,7274872,2150304,2150304
inc_ablate_noboxtrim,227,5152.6428,1.8169,7259389,7261127,2150304,2150304
inc_ablate_noboxtrim,228,5921.3720,1.8548,7241658,7243245,2150304,2150304
inc_ablate_noboxtrim,229,5511.7551,1.8722,7225598,7227503,2150304,2150304
